Latitude,Longitude,Flood
31.1,-94.6,5.89
31.1,-94.5,5.74
31.1,-94.5,5.9
31.1,-94.5,6
31.1,-94.4,6.62
31.1,-94.3,6.75
31.1,-94.3,7.39
31.1,-94.3,7.62
31.1,-94.2,7.35
31.1,-94.2,6.91
31.1,-94.1,6.67
31.1,-94,7.6
31.1,-94,10.3
31.1,-98,17.3
31.1,-98,22
31.1,-97.9,19.4
31.1,-97.8,18.1
31.1,-97.8,17.8
31.1,-97.8,16.9
31.1,-97.7,14.9
31.1,-97.7,14.2
31.1,-97.6,15
31.1,-97.5,14
31.1,-97.5,12.1
31.1,-97.5,9.88
31.1,-97.4,10.5
31.1,-97.3,12.4
31.1,-97.3,9.89
31.1,-97.3,9.11
31.1,-97.2,8.67
31.1,-97.2,9.39
31.1,-97.1,9.26
31.1,-97,7.97
31.1,-97,7.14
31.1,-97,7.45
31.1,-96.9,6.89
31.1,-96.8,7.01
31.1,-96.8,5.37
31.1,-96.8,6.1
31.1,-96.7,7.48
31.1,-96.7,7.02
31.1,-96.6,7.47
31.1,-96.5,7.64
31.1,-96.5,8.04
31.1,-96.5,8.72
31.1,-96.4,7.05
31.1,-96.3,6.95
31.1,-96.3,5.99
31.1,-96.3,6.59
31.1,-96.2,7.71
31.1,-96.2,9.5
31.1,-96.1,7.15
31.1,-96,7.59
31.1,-96,6.66
31.1,-96,6.03
31.1,-95.9,6.22
31.1,-95.8,6.12
31.1,-95.8,4.85
31.1,-95.8,3.48
31.1,-95.7,3.71
31.1,-95.7,3.9
31.1,-95.6,5.93
31.1,-95.5,6.74
31.1,-95.5,6.41
31.1,-95.5,5.7
31.1,-95.4,6.83
31.1,-95.3,5.74
31.1,-95.3,5.71
31.1,-95.3,7.22
31.1,-95.2,7.24
31.1,-95.2,7.84
31.1,-95.1,7.65
31.1,-95,8.3
31.1,-95,9.97
31.1,-95,8.06
31.1,-94.9,8.34
31.1,-94.8,8.53
31.1,-94.8,7.45
31.1,-94.8,6.39
31.1,-94.7,6.36
31.1,-94.7,6.05
31.1,-94.6,6.89
31.1,-94.5,7.03
31.1,-94.5,8
31.1,-94.5,6.91
31.1,-94.4,6.95
31.1,-94.3,7.53
31.1,-94.3,8.66
31.1,-94.3,8.56
31.1,-94.2,7.34
31.1,-94.2,7.5
31.1,-94.1,7.75
31.1,-94,7.92
31.1,-94,9.75
31.1,-98,18
31.1,-98,19.8
31.1,-97.9,17.2
31.1,-97.8,17.1
31.1,-97.8,16.4
31.1,-97.8,16
31.1,-97.7,15.9
31.1,-97.7,16.7
31.1,-97.6,13.7
31.1,-97.5,10.8
31.1,-97.5,10.6
31.1,-97.5,12
31.1,-97.4,11.4
31.1,-97.3,12.8
31.1,-97.3,11.2
31.1,-97.3,9.38
31.1,-97.2,9.59
31.1,-97.2,8.9
31.1,-97.1,7.8
31.1,-97,7.92
31.1,-97,8
31.1,-97,7.98
31.1,-96.9,7.77
31.1,-96.8,5.47
31.1,-96.8,5.52
31.1,-96.8,6.23
31.1,-96.7,7.08
31.1,-96.7,7.77
31.1,-96.6,6.77
31.1,-96.5,7.55
31.1,-96.5,8.18
31.1,-96.5,7.66
31.1,-96.4,6.83
31.1,-96.3,7.07
31.1,-96.3,5.1
31.1,-96.3,6.61
31.1,-96.2,6.82
31.1,-96.2,9.23
31.1,-96.1,7.44
31.1,-96,7.24
31.1,-96,7.07
31.1,-96,5.56
31.1,-95.9,5.3
31.1,-95.8,4.4
31.1,-95.8,4.72
31.1,-95.8,3.76
31.1,-95.7,3.76
31.1,-95.7,4.77
31.1,-95.6,6.39
31.1,-95.5,6.89
31.1,-95.5,5.8
31.1,-95.5,6.36
31.1,-95.4,5.34
31.1,-95.3,5.33
31.1,-95.3,6.93
31.1,-95.3,6.18
31.1,-95.2,7.68
31.1,-95.2,8.96
31.1,-95.1,8.69
31.1,-95,9.59
31.1,-95,9.98
31.1,-95,8.36
31.1,-94.9,7.87
31.1,-94.8,6.82
31.1,-94.8,6.82
31.1,-94.8,6.98
31.1,-94.7,7.26
31.1,-94.7,7.5
31.1,-94.6,6.79
31.1,-94.5,7.48
31.1,-94.5,6.97
31.1,-94.5,7.76
31.1,-94.4,9.25
31.1,-94.3,9.28
31.1,-94.3,8.68
31.1,-94.3,7.23
31.1,-94.2,7.5
31.1,-94.2,8.38
31.1,-94.1,8.29
31.1,-94,9.24
31.1,-94,9.55
31.2,-98,19.7
31.2,-98,18.3
31.2,-97.9,18
31.2,-97.8,16.9
31.2,-97.8,14.8
31.2,-97.8,14
31.2,-97.7,13.5
31.2,-97.7,12.3
31.2,-97.6,15
31.2,-97.5,14.7
31.2,-97.5,11.8
31.2,-97.5,12.4
31.2,-97.4,11.6
31.2,-97.3,12.8
31.2,-97.3,12.1
31.2,-97.3,10.4
31.2,-97.2,8.85
31.2,-97.2,8.79
31.2,-97.1,9.03
31.2,-97,9.55
31.2,-97,8.24
31.2,-97,6.34
31.2,-96.9,5.61
31.2,-96.8,5.7
31.2,-96.8,6.2
31.2,-96.8,6.66
31.2,-96.7,7.54
31.2,-96.7,8.43
31.2,-96.6,7.54
31.2,-96.5,8.23
31.2,-96.5,7.55
31.2,-96.5,7.31
31.2,-96.4,8.68
31.2,-96.3,7.68
31.2,-96.3,5.98
31.2,-96.3,5.68
31.2,-96.2,9.81
31.2,-96.2,9.4
31.2,-96.1,8.55
31.2,-96,6.74
31.2,-96,6.31
31.2,-96,6.44
31.2,-95.9,6.14
31.2,-95.8,5.74
31.2,-95.8,4.71
31.2,-95.8,3.85
31.2,-95.7,4.22
31.2,-95.7,5.66
31.2,-95.6,4.88
31.2,-95.5,6.29
31.2,-95.5,6.44
31.2,-95.5,6.13
31.2,-95.4,5.4
31.2,-95.3,6.29
31.2,-95.3,6.45
31.2,-95.3,7.23
31.2,-95.2,7.77
31.2,-95.2,8.72
31.2,-95.1,8.62
31.2,-95,10.2
31.2,-95,10.8
31.2,-95,8.69
31.2,-94.9,7.78
31.2,-94.8,7.21
31.2,-94.8,8.06
31.2,-94.8,8.74
31.2,-94.7,8.72
31.2,-94.7,7.41
31.2,-94.6,7.36
31.2,-94.5,8.28
31.2,-94.5,7.34
31.2,-94.5,7.89
31.2,-94.4,6.68
31.2,-94.3,6.84
31.2,-94.3,7.01
31.2,-94.3,7.19
31.2,-94.2,8.15
31.2,-94.2,9.87
31.2,-94.1,8.8
31.2,-94,9.32
31.2,-94,10.1
31.3,-98,18.7
31.3,-98,16
31.3,-97.9,15.5
31.3,-97.8,13.3
31.3,-97.8,15.4
31.3,-97.8,14.9
31.3,-97.7,13.7
31.3,-97.7,16
31.3,-97.6,14
31.3,-97.5,12.9
31.3,-97.5,13.3
31.3,-97.5,11
31.3,-97.4,11.8
31.3,-97.3,12.8
31.3,-97.3,12.3
31.3,-97.3,11.2
31.3,-97.2,9.05
31.3,-97.2,8.42
31.3,-97.1,8.08
31.3,-97,7.04
31.3,-97,7.64
31.3,-97,5.97
31.3,-96.9,5.72
31.3,-96.8,6.11
31.3,-96.8,6.77
31.3,-96.8,7.54
31.3,-96.7,6.59
31.3,-96.7,7.68
31.3,-96.6,9.55
31.3,-96.5,7.81
31.3,-96.5,7.99
31.3,-96.5,8.04
31.3,-96.4,7.22
31.3,-96.3,5.6
31.3,-96.3,6.98
31.3,-96.3,7.37
31.3,-96.2,7.62
31.3,-96.2,8.31
31.3,-96.1,9.59
31.3,-96,8.94
31.3,-96,7.46
31.3,-96,6.49
31.3,-95.9,6.57
31.3,-95.8,6.08
31.3,-95.8,5.26
31.3,-95.8,3.8
31.3,-95.7,5.29
31.3,-95.7,5.96
31.3,-95.6,5.99
31.3,-95.5,5.87
31.3,-95.5,6.86
31.3,-95.5,6.36
31.3,-95.4,6
31.3,-95.3,6.42
31.3,-95.3,7.62
31.3,-95.3,6.94
31.3,-95.2,8.45
31.3,-95.2,8.61
31.3,-95.1,9.56
31.3,-95,9.73
31.3,-95,9.08
31.3,-95,9.25
31.3,-94.9,7.81
31.3,-94.8,7.91
31.3,-94.8,8.16
31.3,-94.8,9.85
31.3,-94.7,9.62
31.3,-94.7,9.23
31.3,-94.6,8.42
31.3,-94.5,8.33
31.3,-94.5,7.93
31.3,-94.5,8.42
31.3,-94.4,6.77
31.3,-94.3,6.93
31.3,-94.3,7.01
31.3,-94.3,8.23
31.3,-94.2,9.95
31.3,-94.2,9.29
31.3,-94.1,10
31.3,-94,10.9
31.3,-94,12.1
31.3,-98,18.7
31.3,-98,16.4
31.3,-97.9,15.3
31.3,-97.8,15.5
31.3,-97.8,17.9
31.3,-97.8,17.9
31.3,-97.7,16.7
31.3,-97.7,15.5
31.3,-97.6,15.7
31.3,-97.5,15.6
31.3,-97.5,10.6
31.3,-97.5,12.2
31.3,-97.4,11.8
31.3,-97.3,13.1
31.3,-97.3,13.5
31.3,-97.3,11.5
31.3,-97.2,9.8
31.3,-97.2,9.06
31.3,-97.1,8.02
31.3,-97,8.11
31.3,-97,6.47
31.3,-97,6.01
31.3,-96.9,6.44
31.3,-96.8,6.37
31.3,-96.8,6.05
31.3,-96.8,7.35
31.3,-96.7,7.18
31.3,-96.7,8.07
31.3,-96.6,8.96
31.3,-96.5,9.14
31.3,-96.5,6.99
31.3,-96.5,6.53
31.3,-96.4,5.85
31.3,-96.3,6.74
31.3,-96.3,6.51
31.3,-96.3,7.41
31.3,-96.2,8.42
31.3,-96.2,8.08
31.3,-96.1,6.75
31.3,-96,7.33
31.3,-96,6.3
31.3,-96,5.87
31.3,-95.9,8.53
31.3,-95.8,7.07
31.3,-95.8,4.68
31.3,-95.8,4.02
31.3,-95.7,4.1
31.3,-95.7,4.42
31.3,-95.6,6.24
31.3,-95.5,7.66
31.3,-95.5,7.4
31.3,-95.5,6.91
31.3,-95.4,7.35
31.3,-95.3,7.24
31.3,-95.3,6.42
31.3,-95.3,8.47
31.3,-95.2,7.83
31.3,-95.2,8.19
31.3,-95.1,9.65
31.3,-95,9.03
31.3,-95,8.93
31.3,-95,8.72
31.3,-94.9,7.27
31.3,-94.8,8.67
31.3,-94.8,9.74
31.3,-94.8,8.73
31.3,-94.7,9.39
31.3,-94.7,8.77
31.3,-94.6,8.92
31.3,-94.5,8.73
31.3,-94.5,7.24
31.3,-94.5,7.06
31.3,-94.4,6.93
31.3,-94.3,8.19
31.3,-94.3,8.54
31.3,-94.3,8.88
31.3,-94.2,10.7
31.3,-94.2,9.31
31.3,-94.1,10.2
31.3,-94,12
31.3,-94,11.6
31.4,-98,18.3
31.4,-98,17.3
31.4,-97.9,14.8
31.4,-97.8,18.1
31.4,-97.8,18.5
31.4,-97.8,17.6
31.4,-97.7,13.7
31.4,-97.7,12.2
31.4,-97.6,11.6
31.4,-97.5,12.3
31.4,-97.5,13.3
31.4,-97.5,12.8
31.4,-97.4,13.2
31.4,-97.3,12.8
31.4,-97.3,11.4
31.4,-97.3,10.5
31.4,-97.2,8.99
31.4,-97.2,8.52
31.4,-97.1,7.3
31.4,-97,6.82
31.4,-97,5.98
31.4,-97,6.16
31.4,-96.9,8.14
31.4,-96.8,7.28
31.4,-96.8,6.91
31.4,-96.8,6.28
31.4,-96.7,8.43
31.4,-96.7,8.6
31.4,-96.6,8.28
31.4,-96.5,6.84
31.4,-96.5,7.99
31.4,-96.5,6.82
31.4,-96.4,7.22
31.4,-96.3,6.68
31.4,-96.3,7.12
31.4,-96.3,8.62
31.4,-96.2,8.79
31.4,-96.2,8.22
31.4,-96.1,7.28
31.4,-96,7.46
31.4,-96,7.39
31.4,-96,8
31.4,-95.9,5.82
31.4,-95.8,7.77
31.4,-95.8,5.81
31.4,-95.8,5.02
31.4,-95.7,4.05
31.4,-95.7,4.19
31.4,-95.6,5.38
31.4,-95.5,5.3
31.4,-95.5,5.96
31.4,-95.5,5.92
31.4,-95.4,7.76
31.4,-95.3,8.24
31.4,-95.3,8.54
31.4,-95.3,9.39
31.4,-95.2,7.99
31.4,-95.2,7.13
31.4,-95.1,7.64
31.4,-95,7.67
31.4,-95,8.83
31.4,-95,6.96
31.4,-94.9,8.19
31.4,-94.8,7.98
31.4,-94.8,8.54
31.4,-94.8,9.41
31.4,-94.7,9.14
31.4,-94.7,9.47
31.4,-94.6,8.52
31.4,-94.5,8.67
31.4,-94.5,7.2
31.4,-94.5,6.93
31.4,-94.4,9.28
31.4,-94.3,8.49
31.4,-94.3,10.5
31.4,-94.3,10.9
31.4,-94.2,10.7
31.4,-94.2,9.57
31.4,-94.1,10.3
31.4,-94,11.5
31.4,-94,12.8
31.4,-98,18.9
31.4,-98,16.9
31.4,-97.9,16.1
31.4,-97.8,16.5
31.4,-97.8,15.4
31.4,-97.8,14
31.4,-97.7,13.7
31.4,-97.7,16.9
31.4,-97.6,11.6
31.4,-97.5,12.8
31.4,-97.5,13.8
31.4,-97.5,13.6
31.4,-97.4,12
31.4,-97.3,10.6
31.4,-97.3,11.3
31.4,-97.3,11
31.4,-97.2,10.9
31.4,-97.2,9.24
31.4,-97.1,7.45
31.4,-97,6.49
31.4,-97,6.19
31.4,-97,7.38
31.4,-96.9,7.61
31.4,-96.8,8.13
31.4,-96.8,7.34
31.4,-96.8,6.75
31.4,-96.7,7.43
31.4,-96.7,9.26
31.4,-96.6,8.02
31.4,-96.5,8.22
31.4,-96.5,8.26
31.4,-96.5,8
31.4,-96.4,7.07
31.4,-96.3,6.69
31.4,-96.3,7.17
31.4,-96.3,7.45
31.4,-96.2,6.45
31.4,-96.2,6.88
31.4,-96.1,7.91
31.4,-96,6.77
31.4,-96,7.11
31.4,-96,7.24
31.4,-95.9,6.28
31.4,-95.8,7.04
31.4,-95.8,5.64
31.4,-95.8,4.1
31.4,-95.7,4.39
31.4,-95.7,4.61
31.4,-95.6,5.33
31.4,-95.5,6.1
31.4,-95.5,7.82
31.4,-95.5,8.35
31.4,-95.4,8.02
31.4,-95.3,8.22
31.4,-95.3,7.28
31.4,-95.3,7.21
31.4,-95.2,8.36
31.4,-95.2,9.23
31.4,-95.1,8.35
31.4,-95,7.84
31.4,-95,7.29
31.4,-95,6.87
31.4,-94.9,7.81
31.4,-94.8,9.51
31.4,-94.8,9.99
31.4,-94.8,9.23
31.4,-94.7,8.77
31.4,-94.7,9.04
31.4,-94.6,8.32
31.4,-94.5,7.62
31.4,-94.5,6.93
31.4,-94.5,8.24
31.4,-94.4,9.11
31.4,-94.3,8.91
31.4,-94.3,8.28
31.4,-94.3,9.88
31.4,-94.2,10.3
31.4,-94.2,9.17
31.4,-94.1,10.9
31.4,-94,12.6
31.4,-94,11.5
31.4,-98,16.6
31.4,-98,17.4
31.4,-97.9,17.6
31.4,-97.8,15.9
31.4,-97.8,15.2
31.4,-97.8,13.5
31.4,-97.7,16.9
31.4,-97.7,16.1
31.4,-97.6,13.2
31.4,-97.5,14.6
31.4,-97.5,14.1
31.4,-97.5,13.1
31.4,-97.4,11.4
31.4,-97.3,10.6
31.4,-97.3,8.96
31.4,-97.3,12.3
31.4,-97.2,10.5
31.4,-97.2,9.28
31.4,-97.1,8.18
31.4,-97,6.34
31.4,-97,5.93
31.4,-97,8.31
31.4,-96.9,8.73
31.4,-96.8,8.41
31.4,-96.8,7.69
31.4,-96.8,7.48
31.4,-96.7,8.12
31.4,-96.7,9
31.4,-96.6,8.74
31.4,-96.5,9.12
31.4,-96.5,8.43
31.4,-96.5,7.2
31.4,-96.4,6.36
31.4,-96.3,6.36
31.4,-96.3,7.05
31.4,-96.3,8.23
31.4,-96.2,8.78
31.4,-96.2,6.99
31.4,-96.1,7.09
31.4,-96,5.81
31.4,-96,5.76
31.4,-96,5.82
31.4,-95.9,5.85
31.4,-95.8,4.9
31.4,-95.8,6.06
31.4,-95.8,4.96
31.4,-95.7,5.19
31.4,-95.7,5.61
31.4,-95.6,7.5
31.4,-95.5,7.16
31.4,-95.5,6.81
31.4,-95.5,7.74
31.4,-95.4,7.95
31.4,-95.3,9.3
31.4,-95.3,8.05
31.4,-95.3,7.13
31.4,-95.2,5.94
31.4,-95.2,8.04
31.4,-95.1,6.54
31.4,-95,6.05
31.4,-95,7.49
31.4,-95,8.28
31.4,-94.9,7.45
31.4,-94.8,8.34
31.4,-94.8,8.46
31.4,-94.8,8.12
31.4,-94.7,7.05
31.4,-94.7,6.96
31.4,-94.6,6.95
31.4,-94.5,8.51
31.4,-94.5,8.23
31.4,-94.5,9.45
31.4,-94.4,9.45
31.4,-94.3,9.2
31.4,-94.3,9.78
31.4,-94.3,10.9
31.4,-94.2,11.5
31.4,-94.2,10.1
31.4,-94.1,11.7
31.4,-94,11.4
31.4,-94,10.5
31.5,-98,18.4
31.5,-98,16.8
31.5,-97.9,16.2
31.5,-97.8,13.8
31.5,-97.8,15.1
31.5,-97.8,15
31.5,-97.7,15.7
31.5,-97.7,16.4
31.5,-97.6,16.3
31.5,-97.5,14.5
31.5,-97.5,13.3
31.5,-97.5,12.1
31.5,-97.4,11.2
31.5,-97.3,10.6
31.5,-97.3,8.38
31.5,-97.3,8.64
31.5,-97.2,10.4
31.5,-97.2,8.58
31.5,-97.1,7.36
31.5,-97,6.09
31.5,-97,7.11
31.5,-97,7.54
31.5,-96.9,9.59
31.5,-96.8,8.61
31.5,-96.8,8.33
31.5,-96.8,7.76
31.5,-96.7,7.98
31.5,-96.7,8.41
31.5,-96.6,8.38
31.5,-96.5,8.12
31.5,-96.5,7.22
31.5,-96.5,6.5
31.5,-96.4,7.98
31.5,-96.3,6.8
31.5,-96.3,7.73
31.5,-96.3,7.13
31.5,-96.2,6.86
31.5,-96.2,7.17
31.5,-96.1,5.54
31.5,-96,4.81
31.5,-96,4.83
31.5,-96,6.32
31.5,-95.9,6.1
31.5,-95.8,6.81
31.5,-95.8,6.9
31.5,-95.8,4.58
31.5,-95.7,5.35
31.5,-95.7,5.84
31.5,-95.6,6.73
31.5,-95.5,6.77
31.5,-95.5,9.1
31.5,-95.5,8.23
31.5,-95.4,6.38
31.5,-95.3,5.77
31.5,-95.3,7.75
31.5,-95.3,6.9
31.5,-95.2,8.79
31.5,-95.2,5.99
31.5,-95.1,5.49
31.5,-95,7.07
31.5,-95,7.35
31.5,-95,8.1
31.5,-94.9,8.14
31.5,-94.8,6.3
31.5,-94.8,6.53
31.5,-94.8,7.28
31.5,-94.7,7.87
31.5,-94.7,9.19
31.5,-94.6,8.24
31.5,-94.5,8.04
31.5,-94.5,9.03
31.5,-94.5,8.76
31.5,-94.4,11.1
31.5,-94.3,10.4
31.5,-94.3,9.17
31.5,-94.3,10.9
31.5,-94.2,11.3
31.5,-94.2,10.8
31.5,-94.1,11.4
31.5,-94,11.8
31.5,-94,10.9
31.6,-98,17.4
31.6,-98,17.2
31.6,-97.9,15.1
31.6,-97.8,15.5
31.6,-97.8,16.6
31.6,-97.8,16.5
31.6,-97.7,17.6
31.6,-97.7,17.3
31.6,-97.6,16.2
31.6,-97.5,14.7
31.6,-97.5,13
31.6,-97.5,11.8
31.6,-97.4,11.4
31.6,-97.3,10.3
31.6,-97.3,9.47
31.6,-97.3,8.45
31.6,-97.2,9.7
31.6,-97.2,8.56
31.6,-97.1,6.66
31.6,-97,6.56
31.6,-97,6.65
31.6,-97,8.82
31.6,-96.9,8.8
31.6,-96.8,8.75
31.6,-96.8,8.93
31.6,-96.8,8.22
31.6,-96.7,8.47
31.6,-96.7,11.2
31.6,-96.6,8.53
31.6,-96.5,8.67
31.6,-96.5,6.97
31.6,-96.5,7
31.6,-96.4,8.41
31.6,-96.3,7.59
31.6,-96.3,7.45
31.6,-96.3,8.87
31.6,-96.2,7.92
31.6,-96.2,6.26
31.6,-96.1,5.91
31.6,-96,6.7
31.6,-96,6.2
31.6,-96,6.66
31.6,-95.9,6.33
31.6,-95.8,6.31
31.6,-95.8,4.42
31.6,-95.8,4.42
31.6,-95.7,4.45
31.6,-95.7,5.41
31.6,-95.6,7.03
31.6,-95.5,7.25
31.6,-95.5,8.42
31.6,-95.5,8.34
31.6,-95.4,7.97
31.6,-95.3,6.28
31.6,-95.3,7.1
31.6,-95.3,5.28
31.6,-95.2,7.71
31.6,-95.2,5.58
31.6,-95.1,7.55
31.6,-95,8.63
31.6,-95,8.04
31.6,-95,8.94
31.6,-94.9,6.27
31.6,-94.8,7.78
31.6,-94.8,8.06
31.6,-94.8,8.34
31.6,-94.7,9.51
31.6,-94.7,7.97
31.6,-94.6,10.4
31.6,-94.5,9.68
31.6,-94.5,9.94
31.6,-94.5,9.76
31.6,-94.4,12.1
31.6,-94.3,9.68
31.6,-94.3,8.48
31.6,-94.3,10.7
31.6,-94.2,12.4
31.6,-94.2,11.3
31.6,-94.1,12.2
31.6,-94,12.3
31.6,-94,13.4
31.6,-98,18
31.6,-98,17.7
31.6,-97.9,15.5
31.6,-97.8,16
31.6,-97.8,19.4
31.6,-97.8,18.8
31.6,-97.7,17.4
31.6,-97.7,15.9
31.6,-97.6,15.2
31.6,-97.5,14.1
31.6,-97.5,14.2
31.6,-97.5,12.7
31.6,-97.4,11.6
31.6,-97.3,10.3
31.6,-97.3,8.03
31.6,-97.3,7.73
31.6,-97.2,7.28
31.6,-97.2,6.95
31.6,-97.1,7.52
31.6,-97,6.95
31.6,-97,7.33
31.6,-97,8.43
31.6,-96.9,8.46
31.6,-96.8,9.69
31.6,-96.8,8.93
31.6,-96.8,9.17
31.6,-96.7,8.54
31.6,-96.7,8.7
31.6,-96.6,9.08
31.6,-96.5,7.44
31.6,-96.5,7.74
31.6,-96.5,8.63
31.6,-96.4,7.88
31.6,-96.3,8.42
31.6,-96.3,8.14
31.6,-96.3,8.8
31.6,-96.2,8.1
31.6,-96.2,8.22
31.6,-96.1,8.82
31.6,-96,7.65
31.6,-96,6.98
31.6,-96,5.95
31.6,-95.9,5.4
31.6,-95.8,5.66
31.6,-95.8,4.56
31.6,-95.8,4.82
31.6,-95.7,4.42
31.6,-95.7,6.08
31.6,-95.6,6.47
31.6,-95.5,6.8
31.6,-95.5,8.82
31.6,-95.5,8.62
31.6,-95.4,8.4
31.6,-95.3,9.6
31.6,-95.3,5.97
31.6,-95.3,7.45
31.6,-95.2,6.79
31.6,-95.2,6.07
31.6,-95.1,6.82
31.6,-95,7.18
31.6,-95,8.74
31.6,-95,8.06
31.6,-94.9,7.05
31.6,-94.8,10.3
31.6,-94.8,11.3
31.6,-94.8,11.7
31.6,-94.7,10.7
31.6,-94.7,8.44
31.6,-94.6,9.27
31.6,-94.5,9.68
31.6,-94.5,10.5
31.6,-94.5,13.3
31.6,-94.4,11.2
31.6,-94.3,8
31.6,-94.3,9.77
31.6,-94.3,9.79
31.6,-94.2,9.99
31.6,-94.2,11
31.6,-94.1,12.2
31.6,-94,10.1
31.6,-94,10.2
31.6,-98,18.3
31.6,-98,16.6
31.6,-97.9,14.7
31.6,-97.8,17.7
31.6,-97.8,19.1
31.6,-97.8,18.1
31.6,-97.7,16.8
31.6,-97.7,16.3
31.6,-97.6,16.2
31.6,-97.5,14.1
31.6,-97.5,12.6
31.6,-97.5,11.7
31.6,-97.4,10.2
31.6,-97.3,9.88
31.6,-97.3,9.86
31.6,-97.3,8.34
31.6,-97.2,7.02
31.6,-97.2,8.5
31.6,-97.1,8.64
31.6,-97,7.25
31.6,-97,8.68
31.6,-97,8.24
31.6,-96.9,8.87
31.6,-96.8,10.4
31.6,-96.8,9.87
31.6,-96.8,9.83
31.6,-96.7,9.04
31.6,-96.7,8.17
31.6,-96.6,8.06
31.6,-96.5,8.07
31.6,-96.5,8.71
31.6,-96.5,8.55
31.6,-96.4,8.86
31.6,-96.3,8.46
31.6,-96.3,8.49
31.6,-96.3,7.74
31.6,-96.2,7.83
31.6,-96.2,6.32
31.6,-96.1,6.84
31.6,-96,6.28
31.6,-96,6.38
31.6,-96,5.84
31.6,-95.9,6.39
31.6,-95.8,5.11
31.6,-95.8,4.38
31.6,-95.8,3.82
31.6,-95.7,5.62
31.6,-95.7,6.49
31.6,-95.6,7.62
31.6,-95.5,7.41
31.6,-95.5,8.11
31.6,-95.5,7.75
31.6,-95.4,5.73
31.6,-95.3,7.4
31.6,-95.3,5.63
31.6,-95.3,6.15
31.6,-95.2,10.8
31.6,-95.2,6.97
31.6,-95.1,8.43
31.6,-95,8.11
31.6,-95,8.21
31.6,-95,6.08
31.6,-94.9,7.99
31.6,-94.8,9.62
31.6,-94.8,8.54
31.6,-94.8,11.6
31.6,-94.7,11.6
31.6,-94.7,10.7
31.6,-94.6,10.7
31.6,-94.5,10.6
31.6,-94.5,9.34
31.6,-94.5,8.63
31.6,-94.4,7.44
31.6,-94.3,10.1
31.6,-94.3,10.3
31.6,-94.3,11.1
31.6,-94.2,11.1
31.6,-94.2,11.8
31.6,-94.1,11
31.6,-94,10.5
31.6,-94,9.42
