name,lat,lng,class,flowinfo,url
"USGS 08178500 San Pedro Ck at Furnish St, San Antonio, TX",29.40634470,-98.51085080,0,"Discharge: 18.4 cfs;Stage: 2.67 ft;Adj. stage: 621.67 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 245.33%;% normal(mean): 129.30%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178500
"USGS 08079010 Oyster Ck at FM 2004 nr Lake Jackson, TX",29.05361110,-95.46250000,0,"Stage: 8.17 ft;Adj. stage: 8.17 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08079010
"USGS 08047500 Clear Fk Trinity Rv at Ft Worth, TX",32.73235300,-97.35890630,5,"Discharge: 11.0 cfs;Stage: 8.37 ft;Adj. stage: 541.28 ft;Date: 2019-09-21 13:30:00;Percentile: 35.00 %;Class: <95;% normal(median): 61.11%;% normal(mean): 8.16%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08047500
"USGS 08099300 Sabana Rv nr De Leon, TX",32.11402957,-98.60560670,5,"Discharge: 0.08 cfs;Stage: 1.45 ft;Adj. stage: 1211.04 ft;Date: 2019-09-21 13:30:00;Percentile: 26.43 %;Class: <95;% normal(median): 6.15%;% normal(mean): 0.20%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08099300
"USGS 08019200 Sabine Rv nr Hawkins, TX",32.55986369,-95.20661400,8,"Discharge: 49.7 cfs;Stage: 4.81 ft;Adj. stage: 271.4 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 27.46%;% normal(mean): 4.17%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08019200
"USGS 08130700 Spring Ck abv Twin Buttes Res nr San Angelo, TX",31.33099730,-100.60093100,0,"Stage: 1.50 ft;Adj. stage: 1941.5 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;Status: Bkw;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08130700
"USGS 08178871 W Prong Medina Rv at Carpenter Ck Rd nr Medina, TX",29.78013889,-99.37927780,0,"Stage: 1.27 ft;Adj. stage: 1651.27 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178871
"USGS 08030530 Sabine Rv at I-10 nr Orange, TX",30.12772500,-93.70178330,0,"Stage: 2.90 ft;Adj. stage: 2.9 ft;Date (stage): 2019-09-21 13:55:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08030530
"USGS 08168000 Hueco Spgs nr New Braunfels, TX",29.75938930,-98.14000900,0,"Discharge: 48.7 cfs;Stage: 7.12 ft;Adj. stage: 651.92 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 128.84%;% normal(mean): 103.88%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08168000
"USGS 08180990 Leon Ck at IH 10 and Loop 1604 nr San Antonio, TX",29.59305556,-98.59916670,0,"Stage: 1.22 ft;Adj. stage: 1004.22 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08180990
"USGS 08049200 Lk Arlington at Arlington, TX",32.71624310,-97.19251240,0,"Stage: 545.82 ft;Adj. stage: 545.82 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08049200
"USGS 08083280 Elm Ck at FM 89 nr Buffalo Gap, TX",32.27519444,-99.83572220,0,"Stage: 3.59 ft;Adj. stage: 1898.63 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08083280
"USGS 08187500 Escondido Ck at Kenedy, TX",28.81998007,-97.85916800,0,"Discharge: 0.00 cfs;Stage: 3.09 ft;Adj. stage: 249.49 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08187500
"USGS 08173900 Guadalupe Rv at Gonzales, TX",29.48440414,-97.45027020,8,"Discharge: 825 cfs;Stage: 12.28 ft;Adj. stage: 244.08 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 91.51%;% normal(mean): 47.97%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08173900
"USGS 08051100 Ray Roberts Lk nr Pilot Point, TX",33.35539329,-97.05000930,0,"Stage: 631.96 ft;Adj. stage: 631.96 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08051100
"USGS 08164450 Sandy Ck nr Ganado, TX",29.16025390,-96.54636080,5,"Discharge: 127 cfs;Stage: 6.92 ft;Adj. stage: 66.64 ft;Date: 2019-09-21 13:15:00;Percentile: 79.15 %;Class: <95;% normal(median): 587.96%;% normal(mean): 59.27%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08164450
"USGS 08167000 Guadalupe Rv at Comfort, TX",29.96523889,-98.89716670,5,"Discharge: 75.5 cfs;Stage: 3.36 ft;Adj. stage: 1374.79 ft;Date: 2019-09-21 13:45:00;Percentile: 36.39 %;Class: <95;% normal(median): 70.56%;% normal(mean): 34.42%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08167000
"USGS 08022040 Sabine Rv nr Beckville, TX",32.32737887,-94.35353020,5,"Discharge: 550 cfs;Stage: 8.49 ft;Adj. stage: 198.49 ft;Date: 2019-09-21 13:45:00;Percentile: 42.66 %;Class: <95;% normal(median): 69.89%;% normal(mean): 22.34%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08022040
"USGS 08036700 Lk Nacogdoches nr Nacogdoches, TX",31.58878995,-94.82548990,0,"Stage: 277.11 ft;Adj. stage: 277.11 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08036700
"USGS 08074800 Keegans Bayou at Roark Rd nr Houston, TX",29.65662136,-95.56216640,0,"Discharge: 100 cfs;Date: 2019-09-20 21:15:00;Stage: 61.23 ft;Adj. stage: 61.23 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 2941.18%;% normal(mean): 759.30%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08074800
"USGS 08039100 Ayish Bayou nr San Augustine, TX",31.39629597,-94.15102890,8,"Discharge: 105 cfs;Date: 2019-07-01 08:30:00;Stage: 3.13 ft;Adj. stage: 193.35 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 583.33%;% normal(mean): 125.42%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08039100
"USGS 08079510 N Fk DMF Brazos Rv at Loop 289 nr Lubbock, TX",33.55477778,-101.78813890,0,"Discharge: 119 cfs;Stage: 7.55 ft;Adj. stage: 3106.02 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 1034.78%;% normal(mean): 622.38%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08079510
"USGS 08106050 Brushy Ck at FM 619 nr Taylor, TX",30.51958333,-97.33844720,0,"Discharge: 777 cfs;Date: 2019-06-17 21:05:00;Stage: 7.70 ft;Adj. stage: 462.7 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08106050
"USGS 08130500 Dove Ck at Knickerbocker, TX",31.27405465,-100.63093180,8,"Discharge: 106 cfs;Date: 2019-05-08 16:15:00;Stage: 3.00 ft;Adj. stage: 2004.45 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 1092.78%;% normal(mean): 662.50%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08130500
"USGS 08092500 Whitney Lk nr Whitney, TX",31.86543568,-97.37195780,0,"Stage: 527.05 ft;Adj. stage: 527.05 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08092500
"USGS 08065350 Trinity Rv nr Crockett, TX",31.33851319,-95.65634070,5,"Discharge: 1140 cfs;Stage: 8.48 ft;Adj. stage: 149.63 ft;Date: 2019-09-21 13:45:00;Percentile: 29.23 %;Class: <95;% normal(median): 58.46%;% normal(mean): 19.64%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08065350
"USGS 08115000 Big Ck nr Needville, TX",29.47190769,-95.80300670,2,"Discharge: 152 cfs;Stage: 7.28 ft;Adj. stage: 66.67 ft;Date: 2019-09-21 13:15:00;Percentile: 95.03 %;Class: 95-98;% normal(median): 7600.00%;% normal(mean): 412.04%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08115000
"USGS 08048970 Village Ck at Everman, TX",32.60346909,-97.26501420,8,"Discharge: 0.00 cfs;Stage: 2.53 ft;Adj. stage: 592.46 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08048970
"USGS 08183900 Cibolo Ck nr Boerne, TX",29.77498889,-98.70946940,1,"Discharge: 2.79 cfs;Stage: 3.10 ft;Adj. stage: 1342.71 ft;Date: 2019-09-21 13:00:00;Percentile: 27.93 %;Class: <95;% normal(median): 41.03%;% normal(mean): 9.83%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08183900
"USGS 08067118 Lk Charlotte nr Anahuac, TX",29.86744193,-94.71491970,0,"Stage: 12.14 ft;Adj. stage: 6.33 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08067118
"USGS 08178565 San Antonio Rv at Loop 410, San Antonio, TX",29.32218127,-98.45029320,5,"Discharge: 18.7 cfs;Stage: 3.71 ft;Adj. stage: 491.82 ft;Date: 2019-09-21 13:15:00;Percentile: 24.44 %;Class: <95;% normal(median): 41.56%;% normal(mean): 13.93%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178565
"USGS 08030540 Sabine Rv (at Navy Pier) at Orange, TX",30.09798774,-93.72155440,8,"Stage: 3.59 ft;Adj. stage: 3.59 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08030540
"USGS 08020000 Sabine Rv nr Gladewater, TX",32.52708909,-94.96021750,5,"Discharge: 130 cfs;Stage: 5.23 ft;Adj. stage: 249.08 ft;Date: 2019-09-21 13:15:00;Percentile: 23.33 %;Class: <95;% normal(median): 28.63%;% normal(mean): 7.62%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08020000
"USGS 08158813 Bear Ck at Spillar Ranch Rd nr Manchaca, TX",30.16366110,-97.90701940,0,"Discharge: 0.00 cfs;Stage: 0.23 ft;Adj. stage: 792.23 ft;Date: 2019-09-21 13:10:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08158813
"USGS 08071280 Luce Bayou abv Lk Houston nr Huffman, TX",30.10966019,-95.05992940,3,"Discharge: 18100 cfs;Stage: 31.88 ft;Adj. stage: 71.79 ft;Date: 2019-09-21 13:15:00;Percentile: 99.52 %;Class: >=99;% normal(median): 247945.21%;% normal(mean): 9912.92%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08071280
"USGS 08102595 Nolan Ck at S Penelope, Belton, TX",31.05397220,-97.46252780,0,"Discharge: 25.5 cfs;Stage: 10.84 ft;Adj. stage: 508.84 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08102595
"USGS 08162501 Colorado Rv nr Wadsworth, TX",28.77416667,-95.99750000,0,"Discharge: 2020 cfs;Stage: 2.15 ft;Adj. stage: 9.15 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08162501
"USGS 08210500 Lk Corpus Christi nr Mathis, TX",28.03834720,-97.87111040,0,"Stage: 92.05 ft;Adj. stage: 92.05 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08210500
"USGS 08136000 Concho Rv at San Angelo, TX",31.45460600,-100.41064740,5,"Discharge: 26.4 cfs;Stage: 1.86 ft;Adj. stage: 1778.65 ft;Date: 2019-09-21 13:15:00;Percentile: 79.00 %;Class: <95;% normal(median): 408.67%;% normal(mean): 36.34%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08136000
"USGS 08049580 Mountain Ck nr Venus, TX",32.49097237,-97.12306460,0,"Discharge: 0.00 cfs;Stage: 2.06 ft;Adj. stage: 582.55 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08049580
"USGS 08086500 Hubbard Ck nr Breckenridge, TX",32.83706250,-98.94812460,1,"Discharge: 0.32 cfs;Stage: 4.74 ft;Adj. stage: 1096.84 ft;Date: 2019-09-21 13:45:00;Percentile: 70.17 %;Class: <95;% normal(median): 457.14%;% normal(mean): 0.44%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08086500
"USGS 08086400 Hubbard Ck Res nr Breckenridge, TX",32.83150680,-98.96784740,0,"Stage: 1181.81 ft;Adj. stage: 1181.81 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08086400
"USGS 08108780 Little Brazos Rv at FM 485 nr Hearne, TX",30.87944444,-96.64027780,0,"Discharge: 392 cfs;Date: 2019-06-25 23:00:00;Stage: 6.05 ft;Adj. stage: 257.05 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08108780
"USGS 08054500 Grapevine Lk nr Grapevine, TX",32.97262390,-97.05639810,0,"Stage: 533.79 ft;Adj. stage: 533.79 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08054500
"USGS 08068800 Cypress Ck at Grant Rd nr Cypress, TX",29.97355566,-95.59855450,8,"Discharge: 158 cfs;Stage: 103.52 ft;Adj. stage: 103.52 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 987.50%;% normal(mean): 108.51%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08068800
"USGS 08142000 Hords Ck nr Coleman, TX",31.84666667,-99.42469440,1,"Discharge: 0.45 cfs;Stage: 2.30 ft;Adj. stage: 1679.11 ft;Date: 2019-09-21 13:00:00;Percentile: 75.15 %;Class: <95;% normal(median): %;% normal(mean): 5.29%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08142000
"USGS 08133250 N Concho Rv abv Sterling City, TX",31.89735740,-101.10511300,0,"Discharge: 0.00 cfs;Stage: 3.33 ft;Adj. stage: 2363.33 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08133250
"USGS 08200720 Hondo Ck at SH 173 nr Hondo, TX",29.37611110,-99.11666670,8,"Discharge: 0.00 cfs;Stage: 0.53 ft;Adj. stage: 857.53 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08200720
"USGS 302914097483500 UBCWCID Dam 6 nr Cedar Park, TX",30.48723333,-97.80967780,0,"Stage: 887.97 ft;Adj. stage: 887.97 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=302914097483500
"USGS 08200000 Hondo Ck nr Tarpley, TX",29.57003056,-99.24768890,5,"Discharge: 1.01 cfs;Stage: 1.69 ft;Adj. stage: 1170.79 ft;Date: 2019-09-21 13:00:00;Percentile: 18.91 %;Class: <95;% normal(median): 10.10%;% normal(mean): 2.42%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08200000
"USGS 08196000 Dry Frio Rv nr Reagan Wells, TX",29.50467576,-99.78144520,5,"Discharge: 4.54 cfs;Stage: 2.05 ft;Adj. stage: 1337.25 ft;Date: 2019-09-21 13:30:00;Percentile: 20.54 %;Class: <95;% normal(median): 34.92%;% normal(mean): 13.04%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08196000
"USGS 08044000 Big Sandy Ck nr Bridgeport, TX",33.23178218,-97.69475380,5,"Discharge: 1.01 cfs;Stage: 1.31 ft;Adj. stage: 725.75 ft;Date: 2019-09-21 13:15:00;Percentile: 34.36 %;Class: <95;% normal(median): 20.24%;% normal(mean): 1.35%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08044000
"USGS 08123600 Champion Ck Res nr Colorado City, TX",32.28151160,-100.85872280,0,"Stage: 2073.43 ft;Adj. stage: 2073.43 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08123600
"USGS 08042522 Taylor-Alligator Bayou Pump Sta nr Port Arthur, TX",29.86215948,-93.98267170,0,"Stage: 5.63 ft;Adj. stage: 5.63 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08042522
"USGS 08075763 Hunting Bayou at Hoffman St, Houston, TX",29.80883745,-95.31326960,0,"Discharge: 20.2 cfs;Stage: 30.03 ft;Adj. stage: 30.03 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 889.87%;% normal(mean): 224.69%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08075763
"USGS 08068780 Little Cypress Ck nr Cypress, TX",30.01605437,-95.69744630,5,"Discharge: 14.4 cfs;Stage: 144.32 ft;Adj. stage: 144.32 ft;Date: 2019-09-21 13:00:00;Percentile: 81.55 %;Class: <95;% normal(median): 1200.00%;% normal(mean): 52.23%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08068780
"USGS 08158600 Walnut Ck at Webberville Rd, Austin, TX",30.28326420,-97.65500300,1,"Discharge: 0.89 cfs;Stage: 4.02 ft;Adj. stage: 429.98 ft;Date: 2019-09-21 13:00:00;Percentile: 10.87 %;Class: <95;% normal(median): 12.19%;% normal(mean): 2.77%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08158600
"USGS 08178585 Salado Ck at Wilderness Rd, San Antonio, TX",29.63078135,-98.56557550,0,"Stage: 1.23 ft;Adj. stage: 1026.23 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178585
"USGS 08098290 Brazos Rv nr Highbank, TX",31.13407098,-96.82498260,5,"Discharge: 245 cfs;Stage: 2.06 ft;Adj. stage: 281.35 ft;Date: 2019-09-21 13:15:00;Percentile: 16.08 %;Class: <95;% normal(median): 26.52%;% normal(mean): 8.80%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08098290
"USGS 08094800 N Bosque Rv at Hico, TX",31.97653660,-98.03281200,5,"Discharge: 1.22 cfs;Stage: 4.78 ft;Adj. stage: 982.24 ft;Date: 2019-09-21 13:15:00;Percentile: 17.67 %;Class: <95;% normal(median): 21.40%;% normal(mean): 1.69%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08094800
"USGS 08212300 Tranquitas Ck at Kingsville, TX",27.52614624,-97.86749820,0,"Discharge: 0.31 cfs;Stage: 1.15 ft;Adj. stage: 51.42 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 103.33%;% normal(mean): 15.05%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08212300
"USGS 08083480 Cedar Ck at IH 20, Abilene, TX",32.48661110,-99.71455560,0,"Discharge: 0.00 cfs;Stage: 2.13 ft;Adj. stage: 1665.13 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08083480
"USGS 08083235 Clear Fk Brazos Rv at FM 3116 nr Anson, TX",32.66191944,-99.97618610,0,"Stage: 5.94 ft;Adj. stage: 1687.9 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08083235
"USGS 08155200 Barton Ck at SH 71 nr Oak Hill, TX",30.29631587,-97.92556500,5,"Discharge: 0.30 cfs;Stage: 2.01 ft;Adj. stage: 739.05 ft;Date: 2019-09-21 13:20:00;Percentile: 17.37 %;Class: <95;% normal(median): 6.38%;% normal(mean): 0.72%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08155200
"USGS 08188500 San Antonio Rv at Goliad, TX",28.64928610,-97.38485830,5,"Discharge: 185 cfs;Stage: 3.28 ft;Adj. stage: 94.36 ft;Date: 2019-09-21 13:00:00;Percentile: 20.19 %;Class: <95;% normal(median): 52.56%;% normal(mean): 23.82%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08188500
"USGS 08069500 W Fk San Jacinto Rv nr Humble, TX",30.02716385,-95.25798880,0,"Discharge: 9240 cfs;Date: 2019-09-21 13:30:00;Stage: 46.28 ft;Adj. stage: 46.28 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 5076.92%;% normal(mean): 842.01%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08069500
"USGS 08076997 Clear Ck at Mykawa St nr Pearland, TX",29.59689910,-95.29743660,8,"Discharge: 591 cfs;Stage: 36.68 ft;Adj. stage: 36.68 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 3940.00%;% normal(mean): 1090.61%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08076997
"USGS 08105600 Granger Lk nr Granger, TX",30.69297237,-97.32638660,0,"Stage: 503.87 ft;Adj. stage: 503.87 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08105600
"USGS 08152710 Felps Spgs nr Burnet, TX",30.71944444,-98.22805560,0,"Discharge: 0.75 cfs;Stage: 1.27 ft;Adj. stage: 1202.27 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 48.39%;% normal(mean): 55.56%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08152710
"USGS 08067920 Lake Ck at Sendera Ranch Rd nr Conroe, TX",30.25775000,-95.56369440,8,"Discharge: 24.4 cfs;Stage: 121.90 ft;Adj. stage: 121.9 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 66.94%;% normal(mean): 5.86%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08067920
"USGS 08025360 Sabine Rv at Toledo Bd Res nr Burkeville, TX",31.17379910,-93.56600770,0,"Discharge: 0.00 cfs;Date: 2019-09-21 13:45:00;Stage: 84.36 ft;Adj. stage: 84.36 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08025360
"USGS 08062730 New Terrell City Lk nr Terrell, TX",32.72846240,-96.17358610,0,"Stage: 503.78 ft;Adj. stage: 503.78 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08062730
"USGS 08051500 Clear Ck nr Sanger, TX",33.33622690,-97.17945870,5,"Discharge: 5.06 cfs;Stage: 6.34 ft;Adj. stage: 588.57 ft;Date: 2019-09-21 13:00:00;Percentile: 31.52 %;Class: <95;% normal(median): 33.73%;% normal(mean): 3.84%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08051500
"USGS 08061540 Rowlett Ck nr Sachse, TX",32.95984447,-96.61443780,5,"Discharge: 42.5 cfs;Stage: 4.67 ft;Adj. stage: 454.67 ft;Date: 2019-09-21 13:30:00;Percentile: 36.93 %;Class: <95;% normal(median): 74.17%;% normal(mean): 28.41%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08061540
"USGS 08067600 Lk Conroe nr Conroe, TX",30.35854100,-95.56105420,0,"Stage: 199.15 ft;Adj. stage: 199.15 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08067600
"USGS 08123800 Beals Ck nr Westbrook, TX",32.19929130,-101.01400290,8,"Discharge: 0.00 cfs;Stage: 1.47 ft;Adj. stage: 2050.21 ft;Date: 2019-09-21 13:15:00;Percentile: 10.00 %;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08123800
"USGS 08110500 Navasota Rv nr Easterly, TX",31.17018205,-96.29774300,5,"Discharge: 9.44 cfs;Stage: 3.21 ft;Adj. stage: 274.67 ft;Date: 2019-09-21 13:00:00;Percentile: 19.03 %;Class: <95;% normal(median): 34.96%;% normal(mean): 2.14%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08110500
"USGS 08159110 Western Trib to Gilleland Ck nr Manor, TX",30.38349444,-97.60206110,0,"Discharge: 0.00 cfs;Stage: 5.40 ft;Adj. stage: 571.4 ft;Date: 2019-09-21 13:25:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08159110
"USGS 08090885 Lk Granbury at US Hwy 377, Granbury, TX",32.43291620,-97.78919650,0,"Stage: 692.21 ft;Adj. stage: 691.1 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08090885
"USGS 08091900 Lk Pat Cleburne nr Cleburne, TX",32.28903445,-97.41529540,0,"Stage: 731.51 ft;Adj. stage: 731.51 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08091900
"USGS 08063800 Waxahachie Ck nr Bardwell, TX",32.24348070,-96.64026760,1,"Discharge: 0.68 cfs;Stage: 15.41 ft;Adj. stage: 375.59 ft;Date: 2019-09-21 13:00:00;Percentile: 51.10 %;Class: <95;% normal(median): 115.25%;% normal(mean): 0.74%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08063800
"USGS 08104500 Little Rv nr Little River, TX",30.96657230,-97.34611300,5,"Discharge: 71.0 cfs;Stage: 1.28 ft;Adj. stage: 401.39 ft;Date: 2019-09-21 13:15:00;Percentile: 14.47 %;Class: <95;% normal(median): 31.42%;% normal(mean): 6.70%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08104500
"USGS 08170890 Little Blanco Rv at FM 32 nr Fischer, TX",30.02080556,-98.33055560,8,"Stage: 2.70 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08170890
"USGS 08064700 Tehuacana Ck nr Streetman, TX",31.84849638,-96.28997550,0,"Discharge: 0.00 cfs;Stage: 3.84 ft;Adj. stage: 291.42 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08064700
