name,lat,lng,class,flowinfo,url
"USGS 08156910 Waller Ck at Koenig Lane, Austin, TX",30.32277778,-97.72277780,0,"Discharge: 0.07 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 100.00%;% normal(mean): 7.14%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08156910
"USGS 08105700 San Gabriel Rv at Laneport, TX",30.69436146,-97.27888490,5,"Discharge: 5.00 cfs;Date: 2019-08-31;Percentile: 27.09 %;Class: Normal;% normal(median): 20.94%;% normal(mean): 5.15%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08105700
"USGS 08033500 Neches Rv nr Rockland, TX",31.02500000,-94.39944440,5,"Discharge: 348.39 cfs;Date: 2019-08-31;Percentile: 65.28 %;Class: Normal;% normal(median): 171.00%;% normal(mean): 75.43%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08033500
"USGS 08151500 Llano Rv at Llano, TX",30.75128990,-98.66975990,5,"Discharge: 79.68 cfs;Date: 2019-08-31;Percentile: 40.38 %;Class: Normal;% normal(median): 72.01%;% normal(mean): 28.76%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08151500
"USGS 08068390 Bear Br at Research Blvd, The Woodlands, TX",30.19055556,-95.49111110,0,"Discharge: 2.75 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 50.00%;% normal(mean): 10.87%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068390
"USGS 08061548 Muddy Ck at Creek Crossing Ln nr Sachse, TX",32.98586110,-96.55641670,0,"Discharge: 2.07 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 10.16%;% normal(mean): 10.16%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08061548
"USGS 08178565 San Antonio Rv at Loop 410, San Antonio, TX",29.32218127,-98.45029320,5,"Discharge: 23.43 cfs;Date: 2019-08-31;Percentile: 30.51 %;Class: Normal;% normal(median): 62.98%;% normal(mean): 23.60%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08178565
"USGS 08158035 Boggy Ck at Webberville Rd, Austin, TX",30.26305556,-97.71250000,0,"Discharge: 0.14 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 20.00%;% normal(mean): 6.42%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08158035
"USGS 08158600 Walnut Ck at Webberville Rd, Austin, TX",30.28326420,-97.65500300,4,"Discharge: 1.17 cfs;Date: 2019-08-31;Percentile: 21.60 %;Class: Below normal;% normal(median): 18.72%;% normal(mean): 7.08%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08158600
"USGS 08180800 Medina Rv nr Somerset, TX",29.26218286,-98.58140740,5,"Discharge: 57.10 cfs;Date: 2019-08-31;Percentile: 33.49 %;Class: Normal;% normal(median): 65.63%;% normal(mean): 33.58%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08180800
"USGS 08120500 Deep Ck nr Dunn, TX",32.57372368,-100.90789410,3,"Discharge: 0.00 cfs;Date: 2019-08-31;Percentile: 8.44 %;Class: Much below normal;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08120500
"USGS 08083480 Cedar Ck at IH 20, Abilene, TX",32.48661110,-99.71455560,0,"Discharge: 0.17 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 11.49%;% normal(mean): 1.19%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08083480
"USGS 08176900 Coleto Ck at Arnold Rd Crsg nr Schroeder, TX",28.86165308,-97.22637910,4,"Discharge: 0.00 cfs;Date: 2019-08-31;Percentile: 11.22 %;Class: Below normal;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08176900
"USGS 08104500 Little Rv nr Little River, TX",30.96657230,-97.34611300,4,"Discharge: 100.56 cfs;Date: 2019-08-31;Percentile: 22.59 %;Class: Below normal;% normal(median): 49.56%;% normal(mean): 14.50%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08104500
"USGS 08164000 Lavaca Rv nr Edna, TX",28.95998449,-96.68636680,4,"Discharge: 8.36 cfs;Date: 2019-08-31;Percentile: 20.91 %;Class: Below normal;% normal(median): 22.41%;% normal(mean): 5.56%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08164000
"USGS 08110430 Big Ck nr Freestone, TX",31.50683960,-96.32469530,5,"Discharge: 0.69 cfs;Date: 2019-08-31;Percentile: 62.81 %;Class: Normal;% normal(median): 1725.00%;% normal(mean): 19.01%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08110430
"USGS 08068450 Panther Br nr Spring, TX",30.13438320,-95.47771750,0,"Discharge: 24.90 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 123.63%;% normal(mean): 39.51%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068450
"USGS 08073700 Buffalo Bayou at Piney Point, TX",29.74689590,-95.52355380,5,"Discharge: 189.16 cfs;Date: 2019-08-31;Percentile: 45.23 %;Class: Normal;% normal(median): 97.07%;% normal(mean): 51.17%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08073700
"USGS 08148500 N Llano Rv nr Junction, TX",30.51741010,-99.80617900,5,"Discharge: 13.74 cfs;Date: 2019-08-31;Percentile: 56.65 %;Class: Normal;% normal(median): 153.52%;% normal(mean): 26.20%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08148500
"USGS 08134250 N Concho Rv nr Grape Creek, TX",31.54265769,-100.55509770,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08134250
"USGS 08099500 Leon Rv nr Hasse, TX",31.95792350,-98.45921160,5,"Discharge: 30.54 cfs;Date: 2019-08-31;Percentile: 46.17 %;Class: Normal;% normal(median): 84.48%;% normal(mean): 20.65%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08099500
"USGS 08075900 Greens Bayou nr US Hwy 75 nr Houston, TX",29.95688886,-95.41799360,6,"Discharge: 39.78 cfs;Date: 2019-08-31;Percentile: 75.66 %;Class: Above normal;% normal(median): 138.70%;% normal(mean): 63.84%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08075900
"USGS 08047000 Clear Fk Trinity Rv nr Benbrook, TX",32.66513275,-97.44196420,2,"Discharge: 2.17 cfs;Date: 2019-08-31;Percentile: 4.95 %;Class: Much below normal;% normal(median): 11.90%;% normal(mean): 7.44%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08047000
"USGS 08031000 Cow Bayou nr Mauriceville, TX",30.18632045,-93.90850580,6,"Discharge: 35.22 cfs;Date: 2019-08-31;Percentile: 79.13 %;Class: Above normal;% normal(median): 1873.40%;% normal(mean): 65.31%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08031000
"USGS 08172000 San Marcos Rv at Luling, TX",29.66634037,-97.65083140,5,"Discharge: 249.84 cfs;Date: 2019-08-31;Percentile: 70.13 %;Class: Normal;% normal(median): 130.25%;% normal(mean): 88.50%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08172000
"USGS 08048543 W Fk Trinity Rv at Beach St, Ft Worth, TX",32.75179720,-97.28945980,5,"Discharge: 86.74 cfs;Date: 2019-08-31;Percentile: 54.53 %;Class: Normal;% normal(median): 111.43%;% normal(mean): 78.07%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08048543
"USGS 08183900 Cibolo Ck nr Boerne, TX",29.77498889,-98.70946940,5,"Discharge: 4.48 cfs;Date: 2019-08-31;Percentile: 53.01 %;Class: Normal;% normal(median): 126.91%;% normal(mean): 34.76%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08183900
"USGS 08109800 E Yegua Ck nr Dime Box, TX",30.40743105,-96.81747910,5,"Discharge: 0.69 cfs;Date: 2019-08-31;Percentile: 38.56 %;Class: Normal;% normal(median): 29.49%;% normal(mean): 4.11%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08109800
"USGS 08157540 Waller Ck at Red River St, Austin, TX",30.27162778,-97.73555830,0,"Discharge: 0.74 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 12.78%;% normal(mean): 12.87%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08157540
"USGS 08019200 Sabine Rv nr Hawkins, TX",32.55986369,-95.20661400,0,"Discharge: 91.79 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 97.02%;% normal(mean): 44.52%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08019200
"USGS 08202700 Seco Ck at Rowe Rh nr D'Hanis, TX",29.37078917,-99.28781850,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08202700
"USGS 08044000 Big Sandy Ck nr Bridgeport, TX",33.23178218,-97.69475380,6,"Discharge: 8.24 cfs;Date: 2019-08-31;Percentile: 80.80 %;Class: Above normal;% normal(median): 832.32%;% normal(mean): 70.07%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08044000
"USGS 08103940 Lampasas Rv at Ding Dong, TX",30.97252778,-97.77852780,0,"Discharge: 39.02 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 125.10%;% normal(mean): 41.35%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08103940
"USGS 08086212 Hubbard Ck bl Albany, TX",32.73289717,-99.14062990,5,"Discharge: 3.34 cfs;Date: 2019-08-31;Percentile: 64.60 %;Class: Normal;% normal(median): 726.09%;% normal(mean): 4.36%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08086212
"USGS 08063100 Richland Ck nr Dawson, TX",31.93849080,-96.68137870,0,"Discharge: 0.97 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 63.40%;% normal(mean): 0.76%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08063100
"USGS 08049580 Mountain Ck nr Venus, TX",32.49097237,-97.12306460,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08049580
"USGS 0818999010 Nueces Rv nr Barksdale, TX",29.71883333,-100.03957500,0,"Discharge: 46.48 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 257.94%;% normal(mean): 218.11%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=0818999010
"USGS 08206600 Frio Rv at Tilden, TX",28.46749279,-98.54751740,5,"Discharge: 0.33 cfs;Date: 2019-08-31;Percentile: 35.38 %;Class: Normal;% normal(median): 5.16%;% normal(mean): 0.23%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08206600
"USGS 08171400 San Marcos Rv nr Martindale, TX",29.83228610,-97.84238330,0,"Discharge: 251.35 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 112.89%;% normal(mean): 104.31%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08171400
"USGS 08158970 Williamson Ck at Jimmy Clay Rd, Austin, TX",30.18937800,-97.73250400,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08158970
"USGS 08155500 Barton Spgs at Austin, TX",30.26354169,-97.77139470,6,"Discharge: 103.72 cfs;Date: 2019-08-31;Percentile: 88.44 %;Class: Above normal;% normal(median): 166.01%;% normal(mean): 166.86%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08155500
"USGS 08131400 Pecan Ck nr San Angelo, TX",31.30905356,-100.44592540,5,"Discharge: 0.22 cfs;Date: 2019-08-31;Percentile: 72.00 %;Class: Normal;% normal(median): %;% normal(mean): 7.91%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08131400
"USGS 08188570 San Antonio Rv nr McFaddin, TX",28.53125000,-97.04269440,0,"Discharge: 242.32 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 113.42%;% normal(mean): 23.22%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08188570
"USGS 08080700 Running Water Draw at Plainview, TX",34.17896048,-101.70267480,4,"Discharge: 0.01 cfs;Date: 2019-08-31;Percentile: 20.00 %;Class: Below normal;% normal(median): 10.00%;% normal(mean): 1.49%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08080700
"USGS 08070500 Caney Ck nr Splendora, TX",30.25965789,-95.30243610,5,"Discharge: 21.26 cfs;Date: 2019-08-31;Percentile: 62.68 %;Class: Normal;% normal(median): 115.23%;% normal(mean): 51.43%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08070500
"USGS 08082500 Brazos Rv at Seymour, TX",33.58092766,-99.26757560,4,"Discharge: 26.04 cfs;Date: 2019-08-31;Percentile: 24.76 %;Class: Below normal;% normal(median): 27.92%;% normal(mean): 8.11%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08082500
"USGS 08183500 San Antonio Rv nr Falls City, TX",28.95164067,-98.06417230,5,"Discharge: 183.23 cfs;Date: 2019-08-31;Percentile: 38.55 %;Class: Normal;% normal(median): 91.30%;% normal(mean): 51.90%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08183500
"USGS 08178800 Salado Ck at Loop 13, San Antonio, TX",29.35718017,-98.41279250,4,"Discharge: 5.89 cfs;Date: 2019-08-31;Percentile: 18.31 %;Class: Below normal;% normal(median): 38.45%;% normal(mean): 20.12%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08178800
"USGS 08178980 Medina Rv abv English Crsg nr Pipe Creek, TX",29.69438889,-98.97930560,0,"Discharge: 35.48 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 214.12%;% normal(mean): 214.12%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08178980
"USGS 08186500 Ecleto Ck nr Runge, TX",28.92025419,-97.77222210,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08186500
"USGS 08210400 Lagarto Ck nr George West, TX",28.05973533,-98.09694820,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08210400
"USGS 08098290 Brazos Rv nr Highbank, TX",31.13407098,-96.82498260,6,"Discharge: 1296.81 cfs;Date: 2019-08-31;Percentile: 75.61 %;Class: Above normal;% normal(median): 138.72%;% normal(mean): 104.67%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08098290
"USGS 08028000 Bayou Anacoco near Rosepine, LA",30.95297038,-93.35294380,5,"Discharge: 110.57 cfs;Date: 2019-08-31;Percentile: 70.48 %;Class: Normal;% normal(median): 187.50%;% normal(mean): 64.20%;",https://waterdata.usgs.gov/la/nwis/dv?site_no=08028000
"USGS 08177520 Guadalupe Rv nr Bloomington, TX",28.66194444,-96.96527780,0,"Discharge: 765.68 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 212.92%;% normal(mean): 123.79%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08177520
"USGS 08173900 Guadalupe Rv at Gonzales, TX",29.48440414,-97.45027020,0,"Discharge: 749.06 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 100.57%;% normal(mean): 54.14%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08173900
"USGS 08068740 Cypress Ck at House-Hahl Rd nr Cypress, TX",29.95911200,-95.71772490,2,"Discharge: 1.17 cfs;Date: 2019-08-31;Percentile: 4.19 %;Class: Much below normal;% normal(median): 19.37%;% normal(mean): 2.03%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068740
"USGS 08164300 Navidad Rv nr Hallettsville, TX",29.46690800,-96.81275600,5,"Discharge: 2.79 cfs;Date: 2019-08-31;Percentile: 38.77 %;Class: Normal;% normal(median): 52.74%;% normal(mean): 3.68%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08164300
"USGS 08047500 Clear Fk Trinity Rv at Ft Worth, TX",32.73235300,-97.35890630,5,"Discharge: 32.50 cfs;Date: 2019-08-31;Percentile: 60.93 %;Class: Normal;% normal(median): 134.24%;% normal(mean): 97.39%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08047500
"USGS 08034500 Mud Ck nr Jacksonville, TX",31.97655578,-95.16077870,6,"Discharge: 38.92 cfs;Date: 2019-08-31;Percentile: 78.96 %;Class: Above normal;% normal(median): 231.80%;% normal(mean): 117.55%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08034500
"USGS 08136700 Colorado Rv nr Stacy, TX",31.49376898,-99.57395320,3,"Discharge: 3.61 cfs;Date: 2019-08-31;Percentile: 8.18 %;Class: Much below normal;% normal(median): 22.03%;% normal(mean): 3.24%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08136700
"USGS 08076500 Halls Bayou at Houston, TX",29.86189143,-95.33493650,6,"Discharge: 37.49 cfs;Date: 2019-08-31;Percentile: 78.81 %;Class: Above normal;% normal(median): 235.34%;% normal(mean): 112.75%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08076500
"USGS 08091000 Brazos Rv nr Glen Rose, TX",32.25903188,-97.70252680,3,"Discharge: 29.34 cfs;Date: 2019-08-31;Percentile: 9.58 %;Class: Much below normal;% normal(median): 5.43%;% normal(mean): 4.08%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08091000
"USGS 08156675 Shoal Ck at Silverway Dr, Austin, TX",30.35416667,-97.73888890,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08156675
"USGS 08063562 Chambers Ck at FM 55 nr Avalon, TX",32.16465000,-96.76200560,0,"Discharge: 3.34 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 17.17%;% normal(mean): 11.06%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08063562
"USGS 08183978 Cibolo Ck at Specht Rd nr. Bulverde, TX",29.73677778,-98.49337220,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08183978
"USGS 08158860 Slaughter Ck at FM 2304 nr Austin, TX",30.16215540,-97.83222790,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08158860
"USGS 08029500 Big Cow Ck nr Newton, TX",30.81888889,-93.78555560,7,"Discharge: 89.20 cfs;Date: 2019-08-31;Percentile: 90.20 %;Class: Much above normal;% normal(median): 219.81%;% normal(mean): 121.15%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08029500
"USGS 08067000 Trinity Rv at Liberty, TX",30.05771539,-94.81825670,0,"Discharge: 1505.48 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08067000
"USGS 08108250 Big Elm Ck at SH 77 nr Cameron, TX",30.90324377,-96.97915310,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08108250??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08108250",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08108250
"USGS 08111054 Bee Ck Trib A at College Station, TX",30.59418056,-96.29724720,0,"Discharge: 0.45 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 15.79%;% normal(mean): 6.46%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08111054
"USGS 08075000 Brays Bayou at Houston, TX",29.69717469,-95.41216200,5,"Discharge: 213.65 cfs;Date: 2019-08-31;Percentile: 71.42 %;Class: Normal;% normal(median): 150.21%;% normal(mean): 104.75%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08075000
"USGS 08074760 Brays Bayou at Alief, TX",29.70911970,-95.58300000,0,"Discharge: 45.20 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 90.69%;% normal(mean): 47.81%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08074760
"USGS 08167500 Guadalupe Rv nr Spring Branch, TX",29.86049570,-98.38362750,5,"Discharge: 111.03 cfs;Date: 2019-08-31;Percentile: 59.17 %;Class: Normal;% normal(median): 127.86%;% normal(mean): 43.71%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08167500
"USGS 08152000 Sandy Ck nr Kingsland, TX",30.55768900,-98.47225110,5,"Discharge: 1.31 cfs;Date: 2019-08-31;Percentile: 46.81 %;Class: Normal;% normal(median): 68.59%;% normal(mean): 5.51%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08152000
"USGS 08206910 Choke Canyon Res OWC nr Three Rivers, TX",28.48610326,-98.24167520,0,"Discharge: 28.55 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 86.57%;% normal(mean): 56.52%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08206910
"USGS 08059400 Sister Grove Ck nr Blue Ridge, TX",33.29455786,-96.48304130,5,"Discharge: 0.26 cfs;Date: 2019-08-31;Percentile: 27.63 %;Class: Normal;% normal(median): 11.56%;% normal(mean): 2.27%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08059400
"USGS 08188800 Guadalupe Rv nr Tivoli, TX",28.50583370,-96.88470840,0,"Discharge: 989.61 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 86.39%;% normal(mean): 83.12%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08188800
"USGS 08183200 San Antonio Rv nr Floresville, TX",29.11000000,-98.17444440,0,"Discharge: 190.19 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 107.29%;% normal(mean): 26.85%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08183200
"USGS 08155300 Barton Ck at Loop 360, Austin, TX",30.24465306,-97.80222830,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08155300
"USGS 08168913 Comal Rv (oc) nr Landa Lk, New Braunfels, TX",29.71007778,-98.13166110,0,"Discharge: 61.20 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 106.40%;% normal(mean): 105.64%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08168913
"USGS 08066250 Trinity Rv nr Goodrich, TX",30.57214544,-94.94882230,5,"Discharge: 1285.16 cfs;Date: 2019-08-31;Percentile: 32.96 %;Class: Normal;% normal(median): 78.35%;% normal(mean): 44.75%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08066250
"USGS 08143500 Pecan Bayou at Brownwood, TX",31.73640000,-98.97548890,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08143500??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08143500",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08143500
"USGS 08075780 Greens Bayou at Cutten Rd nr Houston, TX",29.94911178,-95.51966330,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08075780??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08075780",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08075780
"USGS 08053090 Hutton Br at N Denton Dr at Carrollton, TX",32.95716110,-96.90711670,0,"Discharge: 2.61 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 32.79%;% normal(mean): 28.68%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08053090
"USGS 08095300 Middle Bosque Rv nr McGregor, TX",31.50933179,-97.36584500,5,"Discharge: 4.07 cfs;Date: 2019-08-31;Percentile: 73.53 %;Class: Normal;% normal(median): 992.68%;% normal(mean): 31.43%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08095300
"USGS 08099300 Sabana Rv nr De Leon, TX",32.11402957,-98.60560670,5,"Discharge: 0.41 cfs;Date: 2019-08-31;Percentile: 40.19 %;Class: Normal;% normal(median): 43.62%;% normal(mean): 7.26%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08099300
"USGS 08128000 S Concho Rv at Christoval, TX",31.18711186,-100.50203880,6,"Discharge: 27.11 cfs;Date: 2019-08-31;Percentile: 78.22 %;Class: Above normal;% normal(median): 249.17%;% normal(mean): 120.17%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08128000
"USGS 08072730 Bear Ck nr Barker, TX",29.83078280,-95.68689120,5,"Discharge: 5.68 cfs;Date: 2019-08-31;Percentile: 35.51 %;Class: Normal;% normal(median): 68.68%;% normal(mean): 12.91%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08072730
"USGS 08061480 Squabble Ck at Shores Blvd nr Rockwall, TX",32.95225000,-96.47363890,0,"Discharge: 3.50 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08061480
"USGS 08072680 S Mayde Ck at Heathergold Dr nr Addicks, TX",29.80511110,-95.70961110,0,"Discharge: 19.75 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 47.51%;% normal(mean): 5.28%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08072680
"USGS 08052700 Little Elm Ck nr Aubrey, TX",33.28344977,-96.89278050,5,"Discharge: 0.44 cfs;Date: 2019-08-31;Percentile: 62.71 %;Class: Normal;% normal(median): 880.00%;% normal(mean): 10.89%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08052700
"USGS 08200000 Hondo Ck nr Tarpley, TX",29.57003056,-99.24768890,5,"Discharge: 1.79 cfs;Date: 2019-08-31;Percentile: 27.22 %;Class: Normal;% normal(median): 16.98%;% normal(mean): 5.22%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08200000
"USGS 08160400 Colorado Rv abv La Grange, TX",29.91244740,-96.90386990,4,"Discharge: 607.13 cfs;Date: 2019-08-31;Percentile: 12.30 %;Class: Below normal;% normal(median): 38.21%;% normal(mean): 32.15%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08160400
"USGS 08150700 Llano Rv nr Mason, TX",30.66073685,-99.10921850,5,"Discharge: 77.49 cfs;Date: 2019-08-31;Percentile: 28.88 %;Class: Normal;% normal(median): 66.96%;% normal(mean): 25.88%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08150700
"USGS 08062000 E Fk Trinity Rv nr Crandall, TX",32.63874420,-96.48526510,5,"Discharge: 69.29 cfs;Date: 2019-08-31;Percentile: 42.56 %;Class: Normal;% normal(median): 86.55%;% normal(mean): 41.16%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08062000
"USGS 08114000 Brazos Rv at Richmond, TX",29.58245890,-95.75772750,5,"Discharge: 3706.77 cfs;Date: 2019-08-31;Percentile: 74.99 %;Class: Normal;% normal(median): 233.26%;% normal(mean): 121.89%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08114000
"USGS 08175800 Guadalupe Rv at Cuero, TX",29.09053147,-97.32971290,5,"Discharge: 763.71 cfs;Date: 2019-08-31;Percentile: 45.80 %;Class: Normal;% normal(median): 91.71%;% normal(mean): 53.42%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08175800
